,0
156129,12.2
156130,5.2
156131,5.2
156132,6.2
156133,11.2
156134,10.2
156135,5.2
156136,5.2
156137,4.2
156138,9.2
156139,9.2
156140,9.2
156141,6.2
156142,9.2
156143,4.2
156144,17.2
156145,5.2
156146,7.2
156147,5.2
156148,10.2
156149,4.2
156150,4.2
156151,5.2
156152,5.2
156153,5.2
156154,10.2
156155,5.2
156156,6.2
156157,7.2
156158,5.2
156159,5.2
156160,11.2
156161,5.2
156162,48.2
156163,32.2
156164,6.2
156165,7.2
156166,10.2
156167,5.2
156168,5.2
156169,7.2
156170,7.2
156171,4.2
156172,9.2
156173,7.2
156174,4.2
156175,4.2
156176,6.2
156177,4.2
156178,5.2
156179,5.2
156180,7.2
156181,5.2
156182,6.2
156183,49.2
156184,13.2
156185,5.2
156186,6.2
156187,5.2
156188,4.2
156189,10.2
156190,11.2
156191,4.2
156192,5.2
156193,4.2
156194,4.2
156195,10.2
156196,12.2
156197,5.2
156198,4.2
156199,48.2
156200,8.2
156201,8.2
156202,7.2
156203,5.2
156204,4.2
156205,4.2
156206,4.2
156207,6.2
156208,11.2
156209,4.2
156210,4.2
156211,5.2
156212,7.2
156213,9.2
156214,17.2
156215,4.2
156216,4.2
156217,6.2
156218,4.2
156219,4.2
156220,10.2
156221,4.2
156222,5.2
156223,46.2
156224,35.2
156225,10.2
156226,28.2
156227,5.2
156228,4.2
156229,10.2
156230,67.2
156231,27.2
156232,4.2
156233,4.2
156234,4.2
156235,48.2
156236,49.2
156237,6.2
156238,4.2
156239,4.2
156240,5.2
156241,8.2
156242,50.2
156243,14.2
156244,6.2
156245,5.2
156246,7.2
156247,5.2
156248,45.2
156249,37.2
156250,26.2
156251,4.2
156252,5.2
156253,6.2
156254,5.2
156255,20.2
156256,25.2
156257,5.2
156258,5.2
156259,6.2
156260,10.2
156261,44.2
156262,4.2
156263,5.2
156264,6.2
156265,4.2
156266,4.2
156267,53.2
156268,10.2
156269,6.2
156270,13.2
156271,50.2
156272,10.2
156273,4.2
156274,4.2
156275,4.2
156276,9.2
156277,11.2
156278,5.2
156279,16.2
156280,59.2
156281,51.2
156282,19.2
156283,19.2
156284,4.2
156285,5.2
156286,5.2
156287,5.2
156288,7.2
156289,10.2
156290,4.2
156291,21.2
156292,5.2
156293,6.2
156294,5.2
156295,7.2
156296,10.2
156297,5.2
156298,4.2
156299,6.2
156300,5.2
156301,5.2
156302,9.2
156303,5.2
156304,12.2
156305,13.2
156306,5.2
156307,47.2
156308,10.2
156309,6.2
156310,4.2
156311,6.2
156312,5.2
156313,20.2
156314,6.2
156315,6.2
156316,8.2
156317,11.2
156318,12.2
156319,5.2
156320,4.2
156321,5.2
156322,6.2
156323,11.2
156324,12.2
156325,5.2
156326,4.2
156327,4.2
156328,6.2
156329,9.2
156330,11.2
156331,9.2
156332,4.2
156333,4.2
156334,4.2
156335,4.2
156336,6.2
156337,4.2
156338,4.2
156339,4.2
156340,4.2
156341,5.2
156342,11.2
156343,10.2
156344,7.2
156345,5.2
156346,4.2
156347,6.2
156348,10.2
156349,4.2
156350,5.2
156351,5.2
156352,8.2
156353,4.2
156354,10.2
156355,5.2
156356,4.2
156357,4.2
156358,4.2
156359,9.2
156360,11.2
156361,5.2
156362,4.2
156363,4.2
156364,4.2
156365,9.2
156366,11.2
156367,4.2
156368,4.2
156369,4.2
156370,4.2
156371,9.2
156372,11.2
156373,73.2
156374,43.2
156375,45.2
156376,32.2
156377,4.2
156378,5.2
156379,4.2
156380,4.2
156381,8.2
156382,4.2
156383,7.2
156384,4.2
156385,6.2
156386,4.2
156387,10.2
156388,11.2
156389,5.2
156390,4.2
156391,5.2
156392,4.2
156393,10.2
156394,12.2
156395,4.2
156396,4.2
156397,4.2
156398,4.2
156399,9.2
156400,48.2
156401,4.2
156402,4.2
156403,4.2
156404,10.2
156405,4.2
156406,6.2
156407,53.2
156408,10.2
156409,4.2
156410,10.2
156411,4.2
156412,6.2
156413,4.2
156414,4.2
156415,11.2
156416,10.2
156417,4.2
156418,6.2
156419,4.2
156420,4.2
156421,6.2
156422,9.2
156423,4.2
156424,6.2
156425,4.2
156426,4.2
156427,4.2
156428,9.2
156429,12.2
156430,4.2
156431,5.2
156432,5.2
156433,10.2
156434,12.2
156435,4.2
156436,5.2
156437,4.2
156438,4.2
156439,10.2
156440,12.2
156441,13.2
156442,4.2
156443,4.2
156444,4.2
156445,10.2
156446,12.2
156447,4.2
156448,5.2
156449,4.2
156450,4.2
156451,9.2
156452,12.2
156453,4.2
156454,4.2
156455,4.2
156456,4.2
156457,9.2
156458,4.2
156459,4.2
156460,4.2
156461,4.2
156462,7.2
156463,9.2
156464,8.2
156465,5.2
156466,4.2
156467,4.2
156468,4.2
156469,10.2
156470,5.2
156471,6.2
156472,5.2
156473,4.2
156474,4.2
156475,9.2
156476,5.2
156477,6.2
156478,4.2
156479,4.2
156480,4.2
156481,13.2
156482,4.2
156483,4.2
156484,6.2
156485,4.2
156486,4.2
156487,9.2
156488,4.2
156489,6.2
156490,5.2
156491,9.2
156492,11.2
156493,7.2
156494,12.2
156495,13.2
156496,5.2
156497,5.2
156498,10.2
156499,5.2
156500,6.2
156501,4.2
156502,4.2
156503,4.2
156504,10.2
156505,4.2
156506,4.2
156507,3.2
156508,60.2
156509,21.2
156510,10.2
156511,4.2
156512,6.2
156513,4.2
156514,10.2
156515,4.2
156516,10.2
156517,4.2
156518,4.2
156519,4.2
156520,6.2
156521,8.2
156522,10.2
156523,5.2
156524,5.2
156525,4.2
156526,7.2
156527,10.2
156528,5.2
156529,4.2
156530,45.2
156531,46.2
156532,4.2
156533,10.2
156534,4.2
156535,4.2
156536,5.2
156537,51.2
156538,8.2
156539,12.2
156540,71.2
156541,65.2
156542,52.2
156543,52.2
156544,11.2
156545,12.2
156546,4.2
156547,5.2
156548,49.2
156549,54.2
156550,26.2
156551,18.2
156552,11.2
156553,6.2
156554,7.2
156555,8.2
156556,4.2
156557,18.2
156558,5.2
156559,5.2
156560,4.2
156561,6.2
156562,46.2
156563,12.2
156564,4.2
156565,5.2
156566,7.2
156567,16.2
156568,16.2
156569,48.2
156570,4.2
156571,4.2
156572,5.2
156573,7.2
156574,12.2
156575,5.2
156576,4.2
156577,4.2
156578,6.2
156579,12.2
156580,10.2
156581,8.2
156582,4.2
156583,10.2
156584,11.2
156585,47.2
156586,43.2
156587,4.2
156588,5.2
156589,6.2
156590,5.2
156591,4.2
156592,9.2
156593,45.2
156594,7.2
156595,7.2
156596,4.2
156597,4.2
156598,10.2
156599,4.2
156600,6.2
156601,4.2
156602,6.2
156603,6.2
156604,9.2
156605,4.2
156606,5.2
156607,4.2
156608,46.2
156609,46.2
156610,10.2
156611,5.2
156612,4.2
156613,4.2
156614,9.2
156615,18.2
156616,4.2
156617,4.2
156618,4.2
156619,5.2
156620,10.2
156621,10.2
156622,4.2
156623,5.2
156624,4.2
156625,43.2
156626,43.2
156627,10.2
156628,4.2
156629,4.2
156630,4.2
156631,7.2
156632,7.2
156633,10.2
156634,4.2
156635,5.2
156636,5.2
156637,4.2
156638,6.2
156639,10.2
156640,5.2
156641,4.2
156642,4.2
156643,10.2
156644,11.2
156645,8.2
156646,4.2
156647,4.2
156648,4.2
156649,4.2
156650,10.2
156651,11.2
156652,4.2
156653,4.2
156654,5.2
156655,89.2
156656,89.2
156657,56.2
156658,13.2
156659,13.2
156660,5.2
156661,12.2
156662,13.2
156663,4.2
156664,4.2
156665,4.2
156666,4.2
156667,5.2
156668,9.2
156669,4.2
156670,4.2
156671,5.2
156672,6.2
156673,4.2
156674,9.2
156675,8.2
156676,4.2
156677,4.2
156678,4.2
156679,48.2
156680,25.2
156681,6.2
156682,4.2
156683,5.2
156684,6.2
156685,4.2
156686,8.2
156687,4.2
156688,4.2
156689,4.2
156690,4.2
156691,5.2
156692,8.2
156693,4.2
156694,4.2
156695,4.2
156696,45.2
156697,46.2
156698,9.2
156699,4.2
156700,4.2
156701,4.2
156702,6.2
156703,5.2
156704,5.2
156705,6.2
156706,5.2
156707,10.2
156708,11.2
156709,4.2
156710,5.2
156711,5.2
156712,6.2
156713,7.2
156714,10.2
156715,12.2
156716,5.2
156717,5.2
156718,8.2
156719,4.2
156720,9.2
156721,8.2
156722,5.2
156723,4.2
156724,6.2
156725,5.2
156726,25.2
156727,27.2
156728,3.2
156729,4.2
156730,4.2
156731,6.2
156732,4.2
156733,12.2
156734,4.2
156735,4.2
156736,4.2
156737,6.2
156738,7.2
156739,10.2
156740,18.2
156741,12.2
156742,5.2
156743,7.2
156744,4.2
156745,10.2
156746,5.2
156747,4.2
156748,6.2
156749,5.2
156750,57.2
156751,35.2
156752,34.2
156753,4.2
156754,6.2
156755,10.2
156756,9.2
156757,4.2
156758,4.2
156759,7.2
156760,4.2
156761,4.2
156762,49.2
156763,6.2
156764,7.2
156765,4.2
156766,4.2
156767,10.2
156768,11.2
156769,6.2
156770,7.2
156771,7.2
156772,5.2
156773,9.2
156774,4.2
156775,4.2
156776,6.2
156777,4.2
156778,4.2
156779,4.2
156780,9.2
156781,4.2
156782,4.2
156783,4.2
156784,6.2
156785,5.2
156786,10.2
156787,8.2
156788,5.2
156789,7.2
156790,5.2
156791,4.2
156792,4.2
156793,5.2
156794,6.2
156795,4.2
156796,10.2
156797,4.2
156798,4.2
156799,4.2
156800,5.2
156801,6.2
156802,81.2
156803,73.2
156804,32.2
156805,4.2
156806,6.2
156807,5.2
156808,5.2
156809,9.2
156810,4.2
156811,6.2
156812,6.2
156813,5.2
156814,4.2
156815,9.2
156816,5.2
156817,4.2
156818,7.2
156819,4.2
156820,4.2
156821,10.2
156822,5.2
156823,7.2
156824,4.2
156825,5.2
156826,12.2
156827,14.2
156828,4.2
156829,5.2
156830,6.2
156831,5.2
156832,4.2
156833,9.2
156834,5.2
156835,5.2
156836,4.2
156837,5.2
156838,9.2
156839,4.2
156840,21.2
156841,4.2
156842,6.2
156843,4.2
156844,9.2
156845,4.2
156846,4.2
156847,4.2
156848,6.2
156849,4.2
156850,9.2
156851,4.2
156852,5.2
156853,6.2
156854,4.2
156855,4.2
156856,10.2
156857,5.2
156858,17.2
156859,17.2
156860,5.2
156861,6.2
156862,11.2
156863,4.2
156864,5.2
156865,13.2
156866,5.2
156867,4.2
156868,9.2
156869,5.2
156870,7.2
156871,4.2
156872,49.2
156873,17.2
156874,9.2
156875,5.2
156876,5.2
156877,6.2
156878,44.2
156879,29.2
156880,10.2
156881,4.2
156882,7.2
156883,14.2
156884,14.2
156885,9.2
156886,5.2
156887,8.2
156888,4.2
156889,4.2
156890,13.2
156891,13.2
156892,10.2
156893,4.2
156894,4.2
156895,4.2
156896,11.2
156897,3.2
156898,43.2
156899,4.2
156900,4.2
156901,4.2
156902,12.2
156903,43.2
156904,5.2
156905,43.2
156906,25.2
156907,25.2
156908,12.2
156909,9.2
156910,11.2
156911,4.2
156912,5.2
156913,7.2
156914,5.2
156915,14.2
156916,6.2
156917,5.2
156918,7.2
156919,4.2
156920,4.2
156921,9.2
156922,4.2
156923,5.2
156924,4.2
156925,6.2
156926,10.2
156927,52.2
156928,13.2
156929,4.2
156930,6.2
156931,9.2
156932,4.2
156933,4.2
156934,5.2
156935,7.2
156936,4.2
156937,4.2
156938,9.2
156939,4.2
156940,4.2
156941,7.2
156942,7.2
156943,9.2
156944,4.2
156945,4.2
156946,4.2
156947,4.2
156948,65.2
156949,34.2
156950,5.2
156951,4.2
156952,4.2
156953,6.2
156954,4.2
156955,6.2
156956,18.2
156957,15.2
156958,4.2
156959,6.2
156960,4.2
156961,5.2
156962,10.2
156963,11.2
156964,5.2
156965,6.2
156966,5.2
156967,6.2
156968,10.2
156969,4.2
156970,6.2
156971,5.2
156972,6.2
156973,68.2
156974,60.2
156975,17.2
156976,4.2
156977,6.2
156978,4.2
156979,10.2
156980,5.2
156981,5.2
156982,7.2
156983,12.2
156984,4.2
156985,9.2
156986,5.2
156987,63.2
156988,53.2
156989,53.2
156990,9.2
156991,10.2
156992,4.2
156993,4.2
156994,6.2
156995,5.2
156996,5.2
156997,20.2
156998,21.2
156999,5.2
157000,4.2
157001,5.2
157002,4.2
157003,52.2
157004,36.2
157005,5.2
157006,6.2
157007,5.2
157008,5.2
157009,9.2
157010,5.2
157011,7.2
157012,12.2
157013,4.2
157014,5.2
157015,9.2
157016,4.2
157017,4.2
157018,6.2
157019,4.2
157020,10.2
157021,4.2
157022,5.2
157023,4.2
157024,6.2
157025,6.2
157026,9.2
157027,4.2
157028,4.2
157029,3.2
157030,5.2
157031,4.2
157032,9.2
157033,5.2
157034,5.2
157035,5.2
157036,7.2
157037,4.2
157038,10.2
157039,48.2
157040,9.2
157041,9.2
157042,6.2
157043,4.2
157044,9.2
157045,5.2
157046,4.2
157047,6.2
157048,6.2
157049,9.2
157050,4.2
157051,12.2
157052,4.2
157053,6.2
157054,10.2
157055,55.2
157056,11.2
157057,5.2
157058,8.2
157059,12.2
157060,12.2
157061,5.2
157062,4.2
157063,68.2
157064,69.2
157065,97.2
157066,130.2
157067,130.2
157068,141.2
157069,124.2
157070,80.2
157071,80.2
157072,69.2
157073,37.2
157074,4.2
157075,47.2
157076,44.2
157077,44.2
157078,5.2
157079,5.2
157080,5.2
157081,5.2
157082,6.2
157083,10.2
157084,4.2
157085,5.2
157086,5.2
157087,5.2
157088,6.2
157089,9.2
157090,4.2
157091,4.2
157092,4.2
157093,6.2
157094,4.2
157095,9.2
157096,4.2
157097,4.2
157098,4.2
157099,6.2
157100,67.2
157101,63.2
157102,22.2
157103,5.2
157104,6.2
157105,4.2
157106,4.2
157107,21.2
157108,5.2
157109,8.2
157110,9.2
157111,5.2
157112,9.2
157113,4.2
157114,4.2
157115,4.2
157116,10.2
157117,13.2
157118,13.2
157119,5.2
157120,4.2
157121,4.2
157122,5.2
157123,8.2
157124,10.2
157125,6.2
157126,5.2
157127,4.2
157128,10.2
157129,13.2
157130,5.2
157131,4.2
157132,5.2
157133,5.2
157134,5.2
157135,13.2
157136,52.2
157137,48.2
157138,24.2
157139,6.2
157140,6.2
157141,13.2
157142,5.2
157143,5.2
157144,5.2
157145,5.2
157146,11.2
157147,12.2
157148,5.2
157149,6.2
157150,4.2
157151,5.2
157152,6.2
157153,9.2
157154,5.2
157155,5.2
157156,68.2
157157,49.2
157158,49.2
157159,46.2
157160,6.2
157161,4.2
157162,5.2
157163,6.2
157164,10.2
157165,4.2
157166,7.2
157167,4.2
157168,5.2
157169,5.2
157170,17.2
157171,10.2
157172,12.2
157173,4.2
157174,10.2
157175,11.2
157176,10.2
157177,11.2
157178,9.2
157179,5.2
157180,4.2
157181,5.2
157182,9.2
157183,4.2
157184,7.2
157185,5.2
157186,7.2
157187,5.2
157188,10.2
157189,51.2
157190,12.2
157191,8.2
157192,5.2
157193,6.2
157194,58.2
157195,59.2
157196,35.2
157197,15.2
157198,5.2
157199,10.2
157200,12.2
157201,21.2
157202,55.2
157203,12.2
157204,4.2
157205,10.2
157206,6.2
157207,7.2
157208,5.2
157209,54.2
157210,11.2
157211,10.2
157212,4.2
157213,6.2
157214,46.2
157215,5.2
157216,4.2
157217,10.2
157218,11.2
157219,6.2
157220,5.2
157221,4.2
157222,4.2
157223,11.2
157224,12.2
157225,12.2
157226,4.2
157227,5.2
157228,7.2
157229,13.2
157230,13.2
157231,14.2
157232,4.2
157233,5.2
157234,6.2
157235,9.2
157236,3.2
157237,4.2
157238,11.2
157239,50.2
157240,8.2
157241,12.2
157242,5.2
157243,4.2
157244,47.2
157245,51.2
157246,47.2
157247,47.2
157248,4.2
157249,13.2
157250,4.2
157251,4.2
157252,10.2
157253,4.2
157254,5.2
157255,4.2
157256,14.2
157257,6.2
157258,12.2
157259,15.2
157260,5.2
157261,11.2
157262,4.2
157263,11.2
157264,12.2
157265,5.2
157266,4.2
157267,4.2
157268,4.2
157269,10.2
157270,12.2
157271,5.2
157272,5.2
157273,5.2
157274,4.2
157275,4.2
157276,10.2
157277,4.2
157278,4.2
157279,5.2
157280,4.2
157281,7.2
157282,9.2
157283,4.2
157284,16.2
157285,4.2
157286,14.2
157287,14.2
157288,14.2
157289,4.2
157290,5.2
157291,4.2
157292,5.2
157293,11.2
157294,12.2
157295,5.2
157296,5.2
157297,41.2
157298,34.2
157299,9.2
157300,11.2
157301,4.2
157302,4.2
157303,5.2
157304,4.2
157305,10.2
157306,12.2
157307,7.2
157308,4.2
157309,4.2
157310,10.2
157311,12.2
157312,4.2
157313,4.2
157314,4.2
157315,4.2
157316,4.2
157317,10.2
157318,4.2
157319,4.2
157320,4.2
157321,4.2
157322,4.2
157323,10.2
157324,4.2
157325,4.2
157326,4.2
157327,4.2
157328,7.2
157329,10.2
157330,5.2
157331,4.2
157332,4.2
157333,4.2
157334,9.2
157335,4.2
157336,6.2
157337,4.2
157338,4.2
157339,4.2
157340,10.2
157341,11.2
157342,5.2
157343,5.2
157344,5.2
157345,6.2
157346,10.2
157347,11.2
157348,44.2
157349,16.2
157350,5.2
157351,5.2
157352,10.2
157353,12.2
157354,4.2
157355,4.2
157356,5.2
157357,4.2
157358,11.2
157359,4.2
157360,4.2
157361,5.2
157362,4.2
157363,4.2
157364,11.2
157365,4.2
157366,4.2
157367,4.2
157368,4.2
157369,6.2
157370,9.2
157371,4.2
157372,4.2
157373,4.2
157374,5.2
157375,7.2
157376,10.2
157377,4.2
157378,4.2
157379,4.2
157380,5.2
157381,12.2
157382,4.2
157383,5.2
157384,4.2
157385,4.2
157386,83.2
157387,83.2
157388,43.2
157389,11.2
157390,11.2
157391,4.2
157392,10.2
157393,11.2
157394,53.2
157395,15.2
157396,5.2
157397,4.2
157398,9.2
157399,11.2
157400,5.2
157401,7.2
157402,4.2
157403,4.2
157404,7.2
157405,11.2
157406,5.2
157407,4.2
157408,4.2
157409,5.2
157410,6.2
157411,9.2
157412,4.2
157413,4.2
157414,4.2
157415,4.2
157416,6.2
157417,9.2
157418,5.2
157419,5.2
157420,11.2
157421,11.2
157422,10.2
157423,11.2
157424,14.2
157425,7.2
157426,5.2
157427,6.2
157428,12.2
157429,5.2
157430,5.2
157431,5.2
157432,4.2
157433,6.2
157434,9.2
157435,5.2
157436,5.2
157437,4.2
157438,41.2
157439,6.2
157440,10.2
157441,12.2
157442,5.2
157443,4.2
157444,4.2
157445,4.2
157446,9.2
157447,11.2
157448,5.2
157449,4.2
157450,4.2
157451,4.2
157452,10.2
157453,4.2
157454,4.2
157455,4.2
157456,4.2
157457,4.2
157458,9.2
157459,11.2
157460,12.2
157461,4.2
157462,4.2
157463,48.2
157464,39.2
157465,23.2
157466,23.2
157467,5.2
157468,5.2
157469,9.2
157470,4.2
157471,6.2
157472,4.2
157473,4.2
157474,4.2
157475,9.2
157476,4.2
157477,6.2
157478,4.2
157479,4.2
157480,4.2
157481,10.2
157482,11.2
157483,4.2
157484,4.2
157485,4.2
157486,5.2
157487,9.2
157488,45.2
157489,46.2
157490,10.2
157491,4.2
157492,4.2
157493,10.2
157494,9.2
157495,10.2
157496,52.2
157497,28.2
157498,5.2
157499,10.2
157500,8.2
157501,4.2
157502,4.2
157503,11.2
157504,4.2
157505,19.2
157506,20.2
157507,4.2
157508,5.2
157509,4.2
157510,13.2
157511,5.2
157512,5.2
157513,6.2
157514,4.2
157515,5.2
157516,9.2
157517,13.2
157518,4.2
157519,4.2
157520,11.2
157521,12.2
157522,55.2
157523,43.2
157524,11.2
157525,5.2
157526,4.2
157527,6.2
157528,66.2
157529,64.2
157530,52.2
157531,20.2
157532,73.2
157533,59.2
157534,59.2
157535,35.2
157536,16.2
157537,4.2
157538,48.2
157539,52.2
157540,44.2
157541,9.2
157542,4.2
157543,4.2
157544,4.2
157545,5.2
157546,50.2
157547,29.2
157548,6.2
157549,4.2
157550,5.2
157551,9.2
157552,8.2
157553,43.2
157554,40.2
157555,44.2
157556,44.2
157557,9.2
157558,4.2
157559,13.2
157560,4.2
157561,5.2
157562,4.2
157563,10.2
157564,4.2
157565,4.2
157566,4.2
157567,6.2
157568,9.2
157569,11.2
157570,5.2
157571,4.2
157572,6.2
157573,4.2
157574,9.2
157575,6.2
157576,4.2
157577,5.2
157578,13.2
157579,14.2
157580,9.2
157581,4.2
157582,4.2
157583,5.2
157584,4.2
157585,6.2
157586,9.2
157587,4.2
157588,4.2
157589,4.2
157590,7.2
157591,5.2
157592,52.2
157593,20.2
157594,12.2
157595,13.2
157596,13.2
157597,11.2
157598,52.2
157599,37.2
157600,29.2
157601,11.2
157602,12.2
157603,5.2
157604,6.2
157605,6.2
157606,6.2
157607,7.2
157608,10.2
157609,5.2
157610,4.2
157611,47.2
157612,47.2
157613,47.2
157614,19.2
157615,16.2
157616,4.2
157617,4.2
157618,5.2
157619,4.2
157620,10.2
157621,9.2
157622,4.2
157623,4.2
157624,5.2
157625,6.2
157626,7.2
157627,10.2
157628,4.2
157629,5.2
157630,43.2
157631,44.2
157632,4.2
157633,10.2
157634,5.2
157635,5.2
157636,4.2
157637,5.2
157638,10.2
157639,5.2
157640,5.2
157641,7.2
157642,5.2
157643,10.2
157644,5.2
157645,14.2
157646,14.2
157647,6.2
157648,5.2
157649,11.2
157650,14.2
157651,11.2
157652,11.2
157653,5.2
157654,4.2
157655,11.2
157656,6.2
157657,7.2
157658,5.2
157659,5.2
157660,4.2
157661,5.2
157662,4.2
157663,34.2
157664,25.2
157665,4.2
157666,5.2
157667,10.2
157668,13.2
157669,13.2
157670,5.2
157671,6.2
157672,5.2
157673,10.2
157674,12.2
157675,4.2
157676,4.2
157677,7.2
157678,5.2
157679,6.2
157680,15.2
157681,10.2
157682,5.2
157683,5.2
157684,11.2
157685,12.2
157686,5.2
157687,4.2
157688,5.2
157689,9.2
157690,12.2
157691,4.2
157692,43.2
157693,5.2
157694,6.2
157695,9.2
157696,11.2
157697,5.2
157698,10.2
157699,5.2
157700,10.2
157701,13.2
157702,13.2
157703,6.2
157704,4.2
157705,5.2
157706,5.2
157707,18.2
157708,18.2
157709,4.2
157710,5.2
157711,5.2
157712,4.2
157713,8.2
157714,5.2
157715,7.2
157716,5.2
157717,4.2
157718,5.2
157719,23.2
157720,21.2
157721,21.2
157722,6.2
157723,6.2
157724,5.2
157725,10.2
157726,17.2
157727,65.2
157728,50.2
157729,34.2
157730,10.2
157731,5.2
157732,7.2
157733,6.2
157734,7.2
157735,6.2
157736,12.2
157737,14.2
157738,16.2
157739,16.2
157740,5.2
157741,10.2
157742,5.2
157743,4.2
157744,5.2
157745,6.2
157746,4.2
157747,4.2
157748,12.2
157749,6.2
157750,6.2
157751,8.2
157752,5.2
157753,5.2
157754,11.2
157755,5.2
157756,5.2
157757,5.2
157758,4.2
157759,5.2
157760,9.2
157761,5.2
157762,7.2
157763,5.2
157764,6.2
157765,4.2
157766,10.2
157767,5.2
157768,5.2
157769,8.2
157770,4.2
157771,5.2
157772,4.2
157773,5.2
157774,7.2
157775,7.2
157776,48.2
157777,24.2
157778,22.2
157779,6.2
157780,6.2
157781,7.2
157782,5.2
157783,10.2
157784,5.2
157785,5.2
157786,6.2
157787,5.2
157788,5.2
157789,9.2
157790,5.2
157791,41.2
157792,42.2
157793,42.2
157794,41.2
157795,10.2
157796,4.2
157797,4.2
157798,6.2
157799,5.2
157800,7.2
157801,9.2
157802,4.2
157803,6.2
157804,4.2
157805,4.2
157806,14.2
157807,100.2
157808,96.2
157809,52.2
157810,8.2
157811,5.2
157812,6.2
157813,9.2
157814,5.2
157815,6.2
157816,5.2
157817,5.2
157818,10.2
157819,5.2
157820,10.2
157821,70.2
157822,62.2
157823,18.2
157824,10.2
157825,49.2
157826,29.2
157827,5.2
157828,4.2
157829,6.2
157830,11.2
157831,11.2
157832,6.2
157833,5.2
157834,5.2
157835,18.2
157836,11.2
157837,13.2
157838,13.2
157839,5.2
157840,5.2
157841,4.2
157842,11.2
157843,12.2
157844,4.2
157845,6.2
157846,5.2
157847,6.2
157848,10.2
157849,42.2
157850,39.2
157851,15.2
157852,4.2
157853,5.2
157854,11.2
157855,47.2
157856,70.2
157857,53.2
157858,44.2
157859,9.2
157860,10.2
157861,4.2
157862,11.2
157863,5.2
157864,10.2
157865,5.2
157866,7.2
157867,6.2
157868,4.2
157869,4.2
157870,13.2
157871,9.2
157872,10.2
157873,50.2
157874,15.2
157875,48.2
157876,13.2
157877,9.2
157878,11.2
157879,5.2
157880,6.2
157881,7.2
157882,5.2
157883,9.2
157884,10.2
157885,10.2
157886,5.2
157887,42.2
157888,5.2
157889,11.2
157890,5.2
157891,5.2
157892,4.2
157893,13.2
157894,15.2
157895,15.2
157896,5.2
157897,4.2
157898,4.2
157899,5.2
157900,10.2
157901,13.2
157902,5.2
157903,14.2
157904,5.2
157905,11.2
157906,12.2
157907,5.2
157908,5.2
157909,5.2
157910,5.2
157911,4.2
157912,11.2
157913,6.2
157914,6.2
157915,4.2
157916,5.2
157917,5.2
157918,14.2
157919,13.2
157920,5.2
157921,5.2
157922,5.2
157923,5.2
157924,12.2
157925,4.2
157926,5.2
157927,4.2
157928,6.2
157929,10.2
157930,12.2
157931,4.2
157932,4.2
157933,4.2
157934,6.2
157935,5.2
157936,13.2
157937,5.2
157938,5.2
157939,5.2
157940,4.2
157941,5.2
157942,11.2
157943,5.2
157944,4.2
157945,4.2
157946,5.2
157947,12.2
157948,14.2
157949,4.2
157950,5.2
157951,4.2
157952,53.2
157953,55.2
157954,39.2
157955,11.2
157956,6.2
157957,5.2
157958,10.2
157959,11.2
157960,55.2
157961,11.2
157962,5.2
157963,5.2
157964,4.2
157965,11.2
157966,5.2
157967,4.2
157968,4.2
157969,42.2
157970,43.2
157971,10.2
157972,5.2
157973,48.2
157974,47.2
157975,6.2
157976,50.2
157977,10.2
157978,4.2
157979,5.2
157980,13.2
157981,13.2
157982,5.2
157983,9.2
157984,5.2
157985,5.2
157986,7.2
157987,8.2
157988,4.2
157989,10.2
157990,6.2
157991,5.2
157992,5.2
157993,7.2
157994,10.2
157995,4.2
157996,5.2
157997,4.2
157998,6.2
157999,5.2
158000,11.2
158001,4.2
158002,5.2
158003,4.2
158004,5.2
158005,7.2
158006,9.2
158007,5.2
158008,7.2
158009,4.2
158010,7.2
158011,5.2
158012,11.2
158013,5.2
158014,7.2
158015,5.2
158016,7.2
158017,7.2
158018,9.2
158019,12.2
158020,5.2
158021,5.2
158022,6.2
158023,7.2
158024,9.2
158025,5.2
158026,5.2
158027,4.2
158028,5.2
158029,7.2
158030,10.2
158031,7.2
158032,7.2
158033,5.2
158034,10.2
158035,13.2
158036,5.2
158037,4.2
158038,5.2
158039,5.2
158040,4.2
158041,11.2
158042,6.2
158043,5.2
158044,4.2
158045,4.2
158046,4.2
158047,11.2
158048,4.2
158049,4.2
158050,5.2
158051,4.2
158052,4.2
158053,11.2
158054,4.2
158055,11.2
158056,8.2
158057,5.2
158058,7.2
158059,10.2
158060,6.2
158061,5.2
158062,5.2
158063,14.2
158064,5.2
158065,10.2
158066,4.2
158067,5.2
158068,5.2
158069,6.2
158070,10.2
158071,14.2
158072,5.2
158073,8.2
158074,9.2
158075,5.2
158076,4.2
158077,5.2
158078,5.2
158079,5.2
158080,5.2
158081,8.2
158082,10.2
158083,5.2
158084,5.2
158085,5.2
158086,4.2
158087,6.2
158088,10.2
158089,4.2
158090,4.2
158091,4.2
158092,4.2
158093,9.2
158094,15.2
158095,9.2
158096,4.2
158097,6.2
158098,73.2
158099,45.2
158100,38.2
158101,5.2
158102,7.2
158103,4.2
158104,4.2
158105,10.2
158106,4.2
158107,5.2
158108,7.2
158109,5.2
158110,4.2
158111,9.2
158112,4.2
158113,5.2
158114,6.2
158115,4.2
158116,6.2
158117,10.2
158118,4.2
158119,6.2
158120,5.2
158121,4.2
158122,9.2
158123,4.2
158124,4.2
158125,4.2
158126,6.2
158127,7.2
